uid,profession,pid,item_description,price,category,site_name
584,EE,545,DC CUTOFF WHEEL 7X1/4X5/811 FSTCT DISC,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
584,EE,568,DC CUTOFF WHEEL 4.5X1/4X7/8 NRTN MTL,nan,Abrasives|Cutting and Grinding (443)|Grinding & Sharpening (268)|Portable Grinding (182),dillonsupply.com
584,EE,486,55281 METABO WHEEL 4-1/2X1/8X5/8-11,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
584,EE,511,DC CUTOFF WHEEL 4.5X1/4X5/8-11 GEM MD,nan,|Abrasives|Cutting and Grinding (443)|Grinding & Sharpening (268)|Portable Grinding (182),dillonsupply.com
585,IE,967,"#10 x 2 Tamper-Resistant Self Drilling Screws, Torx® Equivalent 6-Lobe with Solid Post, Flat Head, Driver Size: 20TXH, Hardened 410 Stainless Steel",nan,"Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Flat Head, Hardened 410 Stainless Steel",Tanner Bolt
585,IE,951,"#10 x 1-1/2"" Self-Drilling Architectural Clip Screws, Low Profile Head with Combo Phillips / Square Drive, #3 Point, Corrosion Resistant Coating, Globally Sourced",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
585,IE,923,"#10 x 1-1/2"" Self-Drilling Screws - Wood to Metal Reamers, Phillips Wafer Head, #3 Point, Cabon Steel with Gray Stalgard Coating, Made in USA",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
585,IE,820,"3/8"" {A} x 2"" {B} 4140 Cold Finished, Annealed - 60""",67.11,"Alloy|Flat|Cold Finished|3/8"" {A} x 2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
585,IE,565,DC CUTOFF WHEEL 7X1/4X5/811 FSTCT DISC,nan,Abrasives|Cutting and Grinding (443)|Grinding & Sharpening (268)|Portable Grinding (182),dillonsupply.com
585,IE,846,"1/2"" {A} x 3/4"" {B} 4140 Cold Finished, Annealed - By the Inch",0.69,"Alloy|Flat|Cold Finished|1/2"" {A} x 3/4"" {B} 4140 Cold Finished, Annealed",Speedy Metals
585,IE,903,"#8-18 x 1"" Bi-Flex® 300 Series Bi-Metal Self-Drilling Screws, Pan Head with #2 Phillips Drive, #2 Point, Hardened Steel Tapping Threads and Point, 18-8 Stainless Steel Head and Shank with Stalgard GB Coating",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
585,IE,983,"#14 x 3/4 Tamper-Resistant Self Drilling Screws, Torx® Equivalent 6-Lobe with Solid Post, Flat Head, Driver Size: 27TXH, Hardened 410 Stainless Steel",nan,"Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Flat Head, Hardened 410 Stainless Steel",Tanner Bolt
585,IE,1,"ProSense hydrostatic submersible level transmitter, 0 to 10 psig (23.1ft of water column) sensing range, 4-20 mA, stainless steel body and polyoxymethylene (POM) ported bullet nose cap, 1/2in male NPT with shielded and vented 40ft cable.",322.0,Process Control & Measurement|Level Sensors & Controllers|Submersible Level Sensors,Automation Direct
585,IE,459,DC CUTOFF WHEEL 4.5X1/4X7/8 NRTN MTL,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
585,IE,915,"#10-24 x 1"" Self-Drilling Screws, Thin Phillips Wafer Head, #3 Point, #2 Phillips Driver, Tanner Ultra-Guard Corrosion Resistant Coating, Globally Sourced",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
585,IE,86,"CLICK Ethernet Analog PLC, 24 VDC required, Ethernet and serial ports, Discrete Input: 4-point, DC, Analog Input: 4-channel, voltage, Discrete Output: 4-point, sourcing, Analog Output: 2-channel, voltage.",183.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|PLC Units,Automation Direct
585,IE,17,"Cat5E straight-through patch cable, STP (overall foil shield), (2) RJ45 male connectors, 3ft cable length, yellow. For use with 10/100/1000 Mbps networks.",4.75,Communications|Cables & Accessories|Ethernet|Cat5e Patch Cables (Shielded Twisted Pair),Automation Direct
585,IE,824,"3/8"" {A} x 2-1/2"" {B} 4140 Cold Finished, Annealed - 18""",23.45,"Alloy|Flat|Cold Finished|3/8"" {A} x 2-1/2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
585,IE,914,"1/4""-20 x 2-13/16"" Bi-Flex® 300 Series Bi-Metal Self-Drilling Screws with Wings, Flat Head with #3 Phillips Drive, #5 Point, Hardened Steel Tapping Threads and Point, 18-8 Stainless Steel Head and Shank with Stalgard GB Coating",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
585,IE,137,"Productivity1000 analog combo module, Input: 4-channel, current, 0-20 mA, Output: 2-channel, current, 4-20 mA. Requires P1-10RTB or P1-10RTB-1 removable terminal block or ZIPLink pre-wired cables.",118.0,Programmable Controllers|Productivity Series ...|Productivity1000 (St...|Analog I/O,Automation Direct
586,CE,802,"3/8"" {A} x 1"" {B} 4140 Cold Finished, Annealed - 36""",23.15,"Alloy|Flat|Cold Finished|3/8"" {A} x 1"" {B} 4140 Cold Finished, Annealed",Speedy Metals
586,CE,894,"1/2"" {A} x 3-1/2"" {B} 4140 Cold Finished, Annealed - By the Inch",2.52,"Alloy|Flat|Cold Finished|1/2"" {A} x 3-1/2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
586,CE,813,"3/8"" {A} x 1-1/2"" {B} 4140 Cold Finished, Annealed - 72""",55.13,"Alloy|Flat|Cold Finished|3/8"" {A} x 1-1/2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
586,CE,802,"3/8"" {A} x 1"" {B} 4140 Cold Finished, Annealed - 36""",23.15,"Alloy|Flat|Cold Finished|3/8"" {A} x 1"" {B} 4140 Cold Finished, Annealed",Speedy Metals
586,CE,786,"1/4"" {A} x 3"" {B} 4140 Cold Finished, Annealed - 36""",44.83,"Alloy|Flat|Cold Finished|1/4"" {A} x 3"" {B} 4140 Cold Finished, Annealed",Speedy Metals
586,CE,852,"1/2"" {A} x 3/4"" {B} 4140 Cold Finished, Annealed - 60""",33.32,"Alloy|Flat|Cold Finished|1/2"" {A} x 3/4"" {B} 4140 Cold Finished, Annealed",Speedy Metals
586,CE,760,"1/4"" {A} x 1-1/2"" {B} 4140 Cold Finished, Annealed - 18""",12.49,"Alloy|Flat|Cold Finished|1/4"" {A} x 1-1/2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
586,CE,883,"1/2"" {A} x 2-1/2"" {B} 4140 Cold Finished, Annealed - 48""",71.74,"Alloy|Flat|Cold Finished|1/2"" {A} x 2-1/2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
586,CE,751,"1/4"" {A} x 1"" {B} 4140 Cold Finished, Annealed - 12""",9.8,"Alloy|Flat|Cold Finished|1/4"" {A} x 1"" {B} 4140 Cold Finished, Annealed",Speedy Metals
586,CE,825,"3/8"" {A} x 2-1/2"" {B} 4140 Cold Finished, Annealed - 24""",30.83,"Alloy|Flat|Cold Finished|3/8"" {A} x 2-1/2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
586,CE,833,"3/8"" {A} x 3"" {B} 4140 Cold Finished, Annealed - 24""",45.99,"Alloy|Flat|Cold Finished|3/8"" {A} x 3"" {B} 4140 Cold Finished, Annealed",Speedy Metals
586,CE,775,"1/4"" {A} x 2-1/2"" {B} 4140 Cold Finished, Annealed - 12""",12.75,"Alloy|Flat|Cold Finished|1/4"" {A} x 2-1/2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
586,CE,854,"1/2"" {A} x 1"" {B} 4140 Cold Finished, Annealed - By the Inch",0.74,"Alloy|Flat|Cold Finished|1/2"" {A} x 1"" {B} 4140 Cold Finished, Annealed",Speedy Metals
587,ME,767,"1/4"" {A} x 2"" {B} 4140 Cold Finished, Annealed - 12""",10.25,"Alloy|Flat|Cold Finished|1/4"" {A} x 2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
587,ME,771,"1/4"" {A} x 2"" {B} 4140 Cold Finished, Annealed - 48""",39.25,"Alloy|Flat|Cold Finished|1/4"" {A} x 2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
587,ME,863,"1/2"" {A} x 1-1/2"" {B} 4140 Cold Finished, Annealed - 12""",11.63,"Alloy|Flat|Cold Finished|1/2"" {A} x 1-1/2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
587,ME,896,"1/2"" {A} x 3-1/2"" {B} 4140 Cold Finished, Annealed - 18""",38.34,"Alloy|Flat|Cold Finished|1/2"" {A} x 3-1/2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
587,ME,803,"3/8"" {A} x 1"" {B} 4140 Cold Finished, Annealed - 48""",30.56,"Alloy|Flat|Cold Finished|3/8"" {A} x 1"" {B} 4140 Cold Finished, Annealed",Speedy Metals
587,ME,849,"1/2"" {A} x 3/4"" {B} 4140 Cold Finished, Annealed - 24""",13.72,"Alloy|Flat|Cold Finished|1/2"" {A} x 3/4"" {B} 4140 Cold Finished, Annealed",Speedy Metals
587,ME,768,"1/4"" {A} x 2"" {B} 4140 Cold Finished, Annealed - 18""",15.22,"Alloy|Flat|Cold Finished|1/4"" {A} x 2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
587,ME,766,"1/4"" {A} x 2"" {B} 4140 Cold Finished, Annealed - By the Inch",1.0,"Alloy|Flat|Cold Finished|1/4"" {A} x 2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
587,ME,845,"3/8"" {A} x 4"" {B} 4140 Cold Finished, Annealed - 72""",135.66,"Alloy|Flat|Cold Finished|3/8"" {A} x 4"" {B} 4140 Cold Finished, Annealed",Speedy Metals
587,ME,626,GE Switch - 15 Amp Single - Standard,1.63,"Commercial & Industrial|Lighting & Electrical|Switches, Boxes, & Covers",QC Supply
588,CSC,947,"1/4""-20 x 3-3/4"" Self-Drilling Screws with Wings - Wood to Metal Reamers, Phillips Flat Head, #4 Point, #3 Phillips Driver, Tanner Pro Ultra-Guard Corrosion Resistant Coating, Globally Sourced",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
588,CSC,361,"Stikit 051144-05579 Disc Backup Pad, 8 in Dia",56.16,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
588,CSC,994,"#14 x 3/4"" Tamper-Resistant Self Drilling Screws, Torx® Equivalent 6-Lobe with Solid Post, Flat Head, Driver Size: 27TXH, Hardened 410 Stainless Steel",nan,"Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Flat Head, Hardened 410 Stainless Steel",Tanner Bolt
588,CSC,121,"Productivity1000 discrete input module, 8-point, 24 VAC/VDC, sinking/sourcing, 2 isolated common(s), 4 point(s) per common. Requires P1-10RTB or P1-10RTB-1 removable terminal block or ZIPLink pre-wired cables.",36.0,Programmable Controllers|Productivity Series ...|Productivity1000 (St...|DC & Combo I/O,Automation Direct
588,CSC,400,"Dynabrade® 50155 Non-Vacuum Disc Backing Pad, 5 in Dia, 5/8-11 Female, Hook Attachment",31.21,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
588,CSC,518,DC CUTOFF WHEEL 9X1/4X5/811 LL DISC,nan,|Abrasives|Cutting and Grinding (443)|Grinding & Sharpening (268)|Portable Grinding (182),dillonsupply.com
588,CSC,313,Dynabrade® 56238 Pad Adapter,37.46,Abrasives|Abrasive Accessories|Adapters & Bushings,Blackhawk Industrial
588,CSC,85,"CLICK Ethernet Analog PLC, 24 VDC required, Ethernet and serial ports, Discrete Input: 4-point, DC, Analog Input: 4-channel, voltage, Discrete Output: 4-point, sinking, Analog Output: 2-channel, voltage.",183.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|PLC Units,Automation Direct
588,CSC,356,"Dynabrade® 57852 Non-Vacuum Disc Backing Pad With 4 Screws, 3-2/3 in Dia, PSA Attachment, Vinyl",31.9,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
588,CSC,83,"CLICK Ethernet Analog PLC, 24 VDC required, Ethernet and serial ports, Discrete Input: 4-point, DC, Analog Input: 4-channel, current, Discrete Output: 4-point, relay, Analog Output: 2-channel, current.",194.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|PLC Units,Automation Direct
588,CSC,976,"#12 x 1-1/2 Tamper-Resistant Self Drilling Screws, Torx® Equivalent 6-Lobe with Solid Post, Flat Head, Driver Size: 25TXH, Hardened 410 Stainless Steel",nan,"Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Flat Head, Hardened 410 Stainless Steel",Tanner Bolt
588,CSC,467,89097 CUTOFF WHL 7X1/8(3/32)DM GEMINI WL,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
588,CSC,938,"1/4""-20 x 2-3/4"" Self-Drilling Screws with Wings - Wood to Metal Reamers, Phillips Flat Head, #4 Point, #3 Phillips Driver, Corrosion Resistant Coating, Globally Sourced",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
588,CSC,82,"CLICK Ethernet Analog PLC, 24 VDC required, Ethernet and serial ports, Discrete Input: 4-point, DC, Analog Input: 4-channel, current, Discrete Output: 4-point, sourcing, Analog Output: 2-channel, current.",183.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|PLC Units,Automation Direct
588,CSC,986,"#14 x 1-1/2 Tamper-Resistant Self Drilling Screws, Torx® Equivalent 6-Lobe with Solid Post, Flat Head, Driver Size: 27TXH, Hardened 410 Stainless Steel",nan,"Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Flat Head, Hardened 410 Stainless Steel",Tanner Bolt
589,CPE,700,"Dosatron® 3/4"" Mixing Chamber",67.71,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
589,CPE,606,Aermotor® Shaft Seal Assembly for 3/4 or 1 HP Pump,50.45,Commercial & Industrial|Plumbing Supplies|Pumps,QC Supply
589,CPE,998,"#25 TORX® Equivalent (6-Lobe) Security 1/4"" Hex Bit",nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
589,CPE,173,Roll Bender - R-M20-220,3895.0,Metalworking|Tube & Pipe Benders|Roll Benders|Manual Roll Benders,Bailiegh Industrial
589,CPE,1015,"#40 X 2"""" Torx® Equivalent Security 1/4"""" Hex Bit",nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
589,CPE,196,Hand Brake HBR-7222,995.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Brakes|Straight Sheet Metal Brakes",Bailiegh Industrial
589,CPE,1049,"#10-16 x 1-1/2"" Drilit® Self-Drilling Screws, 5/16"" High Hex Washer Head, #3 Drilit® Point, Carbon Steel with Stalgard Coating, Made in USA",nan,"Fasteners|Screws|Self Drilling Screws|Elco Self-Drilling Screws|Standard Drilit® Self-Drilling Screws, Made in USA|Drilit® Self-Drilling Screws, Hex Washer Head, Made in USA",Tanner Bolt
589,CPE,230,Manual Slip Roll SR-1220M,195.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Slip & Plate Rolls|Slip Rolls",Bailiegh Industrial
589,CPE,600,DURAFAN® PVC Shutters For Series II Fiberglass Fans,36.55,"Commercial & Industrial|Fans, Ventilation & Controls|Shutters & Inlets",QC Supply
589,CPE,972,"#10 x 2"" Tamper-Resistant Self Drilling Screws, Torx® Equivalent 6-Lobe with Solid Post, Flat Head, Driver Size: 20TXH, Hardened 410 Stainless Steel",nan,"Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Flat Head, Hardened 410 Stainless Steel",Tanner Bolt
589,CPE,928,"#12-24 x 1-3/4"" Self-Drilling Screws with Wings - Wood to Metal Reamers, Phillips Wafer Head, #4 Point, Cabon Steel with Gray Stalgard Coating, Made in USA",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
589,CPE,242,Plate Roll PR-609,23095.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Slip & Plate Rolls|Three Roll Plate Rolls",Bailiegh Industrial
589,CPE,670,Dosatron® D45RE15 Injector,499.0,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
589,CPE,150,Manual Tube Bender RDB-25,295.0,Metalworking|Tube & Pipe Benders|Manual Rotary Draw Benders,Bailiegh Industrial
589,CPE,246,Foot Stomp Shear SF-5216E,2295.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Shears|Foot Sheet Metal Shears",Bailiegh Industrial
589,CPE,268,Multi-Purpose Manual Shear MPS-12,249.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Shears|Manual Sheet Metal Shears",Bailiegh Industrial
589,CPE,719,Dosatron® Pro pH Meter,87.14,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
589,CPE,256,"Hydraulic Metal Shear, SH-10010",21495.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Shears|Hydraulic Sheet Metal Shears",Bailiegh Industrial
589,CPE,720,Dosatron® Dosa-Lube,1.08,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
589,CPE,218,Box and Pan Brake BB-14418,12395.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Brakes|Box & Pan Sheet Metal Brakes",Bailiegh Industrial
589,CPE,643,Chemilizer™ HN55 Injector - 1:100,185.0,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
589,CPE,614,GOJO® Natural Orange™ Pumice Hand Cleaner - 1 Gal.,18.17,Commercial & Industrial|Office & Janitorial|Bath & Shower,QC Supply
589,CPE,245,Hydraulic Plate Roll PR-1003-4,69995.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Slip & Plate Rolls|Four Roll Plate Rolls",Bailiegh Industrial
589,CPE,202,Straight Sheet Metal Brake HB-12014,7695.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Brakes|Straight Sheet Metal Brakes",Bailiegh Industrial
589,CPE,1048,"#10-16 x 1"" Drilit® Self-Drilling Screws, 5/16"" High Hex Washer Head, #3 Drilit® Point, Carbon Steel with Stalgard Coating, Made in USA",nan,"Fasteners|Screws|Self Drilling Screws|Elco Self-Drilling Screws|Standard Drilit® Self-Drilling Screws, Made in USA|Drilit® Self-Drilling Screws, Hex Washer Head, Made in USA",Tanner Bolt
590,EE,681,Dosatron® Eco-Cart,160.64,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
590,EE,689,"DURAFAN® Replacement Basket Fan Blades - 36""",67.71,"Commercial & Industrial|Fans, Ventilation & Controls|Replacement Fan Blades",QC Supply
590,EE,648,"1"" Universal Hudson Valve - Gravity/Pressurized Flow",26.0,Commercial & Industrial|Plumbing Supplies|Valves,QC Supply
590,EE,674,DURAFAN® Duct/Pit Fans,312.0,"Commercial & Industrial|Fans, Ventilation & Controls|Tube Fans",QC Supply
590,EE,744,Dosatron® PJ127 Mini-H Seal Kit,38.31,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
590,EE,696,Dosatron® D25RE2 Medicator Repair Parts,5.97,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
590,EE,385,"Dynabrade® 54037 Disc Backing Pad, 1-1/4 in Dia, 1/4-20 Female, Locking Attachment, Vinyl",12.49,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
590,EE,401,"Dynabrade® 56177 Non-Vacuum Backing Pad, 6 in Dia, 5/16-24 Male, PSA Attachment, Vinyl",32.06,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
590,EE,642,Hurricane™ Ultra II Fogger,285.3,Commercial & Industrial|Horticulture & Greenhouse|Foggers,QC Supply
590,EE,716,"52"" Cone Kit for 52"" Fiberglass DURAFAN®",212.09,"Commercial & Industrial|Fans, Ventilation & Controls|Exhaust Fans",QC Supply
590,EE,612,3M™ 6000 Respirator Organic Vapor Cartridges - One Pair,13.11,"Commercial & Industrial|Safety, Alarms, & Radios|Dust Masks & Respirators",QC Supply
590,EE,733,Dosatron® PJDI139 MIni-H Seal Kit,58.79,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
590,EE,749,Dosatron® DM11F Push Rod,41.99,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
590,EE,633,"DURAFAN® 24"" Indoor/Outdoor Oscillating Wall Mount Fan - Black",229.26,"Commercial & Industrial|Fans, Ventilation & Controls|Basket Fans",QC Supply
590,EE,356,"Dynabrade® 57852 Non-Vacuum Disc Backing Pad With 4 Screws, 3-2/3 in Dia, PSA Attachment, Vinyl",31.9,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
591,IE,6,"ProSense hydrostatic submersible level transmitter, 0 to 5 psig (11.5ft of water column) sensing range, 4-20 mA, stainless steel body and non-fouling stainless steel protective cage, 1/2in male NPT with shielded and vented 30ft cable.",482.0,Process Control & Measurement|Level Sensors & Controllers|Submersible Level Sensors,Automation Direct
591,IE,364,"Dynabrade® 56102 Non-Vacuum Backing Pad, 5 in Dia, 5/16-24 Male, PSA Attachment, Vinyl",28.69,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
591,IE,598,DC CUTOFF WHEEL 5X1/4X7/8 MINI DISC,nan,Abrasives|Cutting and Grinding |Grinding & Sharpening |Portable Grinding ,dillonsupply.com
591,IE,903,"#8-18 x 1"" Bi-Flex® 300 Series Bi-Metal Self-Drilling Screws, Pan Head with #2 Phillips Drive, #2 Point, Hardened Steel Tapping Threads and Point, 18-8 Stainless Steel Head and Shank with Stalgard GB Coating",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
591,IE,453,DC C/OFF WH T 27 4.5X1/4X7/8 GEM 43594,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
591,IE,97,"CLICK discrete input module, 8-point, 100-120 VAC, 2 isolated common(s), 4 point(s) per common. Removable terminal block included.",41.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|AC I/O & Relay Outputs,Automation Direct
591,IE,89,"CLICK discrete input module, 8-point, 3.3-5 VDC, sinking/sourcing, 2 isolated common(s), 4 point(s) per common. Removable terminal block included.",34.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|DC I/O,Automation Direct
591,IE,350,"Stikit 051131-05545 Regular Disc Backup Pad, 5 in Dia",24.53,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
591,IE,75,"CLICK Ethernet Standard PLC, 24 VDC required, Ethernet and serial ports, Discrete Input: 8-point, DC, Discrete Output: 6-point, relay.",163.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|PLC Units,Automation Direct
591,IE,541,DC CUTOFF WHEEL T 27 4.5X1/8X7/8 GEM,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
591,IE,961,"#8 x 2-1/4"" Cement Board Self-Drilling Screws, Phillips Wafer Head, #2 Point, #2 Phillips Driver, Corrosion Resistant Coating, Globally Sourced",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
591,IE,107,"CLICK analog combo module, Input: 4-channel, current, 0-20 mA, Output: 2-channel, current, 4-20 mA.",153.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|Analog I/O,Automation Direct
591,IE,932,"#12-24 x 2-1/2"" Self-Drilling Screws with Wings - Wood to Metal Reamers, Phillips Flat Head, #4 Point, #3 Phillips Driver, Tanner Pro Ultra-Guard Corrosion Resistant Coating, Globally Sourced",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
591,IE,533,5 X 1/4 X 7/8 NZ PLUS T27 28805,nan,|Abrasives|Cutting and Grinding (443)|Grinding & Sharpening (268)|Portable Grinding (182),dillonsupply.com
591,IE,103,"CLICK analog input module, 4-channel, current, 13-bit, input current signal range(s) of 0-20 mA, external 24 VDC required.",91.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|Analog I/O,Automation Direct
591,IE,916,"#10-24 x 1"" Self-Drilling Screws - Wood to Metal Reamers, Phillips Wafer Head, #3 Point, Cabon Steel with Gray Stalgard Coating, Made in USA",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
591,IE,1032,"7PC TORX® Equivalent (6-Lobe) Tamper Resistant Screwdriver Kit Contains Sizes :#7,#8,#9,#10, #15,#20,#25",nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
591,IE,1049,"#10-16 x 1-1/2"" Drilit® Self-Drilling Screws, 5/16"" High Hex Washer Head, #3 Drilit® Point, Carbon Steel with Stalgard Coating, Made in USA",nan,"Fasteners|Screws|Self Drilling Screws|Elco Self-Drilling Screws|Standard Drilit® Self-Drilling Screws, Made in USA|Drilit® Self-Drilling Screws, Hex Washer Head, Made in USA",Tanner Bolt
591,IE,1013,"#27 X 2"" TORX® Equivalent (6-Lobe) Security 1/4"" Hex Bit",nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
591,IE,979,"#12 x 3 Tamper-Resistant Self Drilling Screws, Torx® Equivalent 6-Lobe with Solid Post, Flat Head, Driver Size: 25TXH, Hardened 410 Stainless Steel",nan,"Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Flat Head, Hardened 410 Stainless Steel",Tanner Bolt
591,IE,1008,"TORX® Equivalent (6-Lobe) Security Kit w/One Each #10, #15, #20, #25, #27, #30 &  a 1/4"" Magnetic Storage Handle",nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
591,IE,3,"ProSense hydrostatic submersible level transmitter, 0 to 20 psig (46.1ft of water column) sensing range, 4-20 mA, stainless steel body and polyoxymethylene (POM) ported bullet nose cap, 1/2in male NPT with shielded and vented 60ft cable.",353.0,Process Control & Measurement|Level Sensors & Controllers|Submersible Level Sensors,Automation Direct
592,CPE,637,"DURAFAN® 14"" Indoor/Outdoor Non-Oscillating Wall Mount Fan - Black",93.83,"Commercial & Industrial|Fans, Ventilation & Controls|Basket Fans",QC Supply
592,CPE,42,"Cat5E straight-through patch cable, STP (overall foil shield), (2) RJ45 male connectors, 14ft cable length, orange. For use with 10/100/1000 Mbps networks.",11.0,Communications|Cables & Accessories|Ethernet|Cat5e Patch Cables (Shielded Twisted Pair),Automation Direct
592,CPE,89,"CLICK discrete input module, 8-point, 3.3-5 VDC, sinking/sourcing, 2 isolated common(s), 4 point(s) per common. Removable terminal block included.",34.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|DC I/O,Automation Direct
592,CPE,31,"Cat5E straight-through patch cable, STP (overall foil shield), (2) RJ45 male connectors, 10ft cable length, purple. For use with 10/100/1000 Mbps networks.",9.25,Communications|Cables & Accessories|Ethernet|Cat5e Patch Cables (Shielded Twisted Pair),Automation Direct
592,CPE,251,Compact Hydraulic Shear SH-8014,13695.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Shears|Hydraulic Sheet Metal Shears",Bailiegh Industrial
